text,entities
"""Cô ấy bị phù chân với omeprazole và doxycycline""","""[{""text"": ""phù chân"", ""label"": ""SYMPTOM"", ""start"": 9, ""end"": 17}, {""text"": ""omeprazole"", ""label"": ""MEDICATION"", ""start"": 22, ""end"": 32}, {""text"": ""omeprazole"", ""label"": ""MEDICATION"", ""start"": 22, ""end"": 32}, {""text"": ""doxycycline"", ""label"": ""MEDICATION"", ""start"": 36, ""end"": 47}, {""text"": ""doxycycline"", ""label"": ""MEDICATION"", ""start"": 36, ""end"": 47}]"""
"""Cô ấy 70 tuổi bị viêm dạ dày mãn tính""","""[{""text"": ""70 tuổi"", ""label"": ""AGE"", ""start"": 6, ""end"": 13}, {""text"": ""viêm dạ dày"", ""label"": ""DISEASE"", ""start"": 17, ""end"": 28}, {""text"": ""mãn tính"", ""label"": ""SEVERITY"", ""start"": 29, ""end"": 37}]"""
"""Dùng atorvastatin 250mg liên tục""","""[{""text"": ""atorvastatin"", ""label"": ""MEDICATION"", ""start"": 5, ""end"": 17}, {""text"": ""250mg"", ""label"": ""DOSAGE"", ""start"": 18, ""end"": 23}, {""text"": ""liên tục"", ""label"": ""FREQUENCY"", ""start"": 24, ""end"": 32}]"""
"""Dùng insulin 10 đơn vị mỗi sáng""","""[{""text"": ""insulin"", ""label"": ""MEDICATION"", ""start"": 5, ""end"": 12}, {""text"": ""10 đơn vị"", ""label"": ""DOSAGE"", ""start"": 13, ""end"": 22}, {""text"": ""mỗi sáng"", ""label"": ""FREQUENCY"", ""start"": 23, ""end"": 31}]"""
"""Sử dụng amlodipine 10mg trước bữa ăn""","""[{""text"": ""amlodipine"", ""label"": ""MEDICATION"", ""start"": 8, ""end"": 18}, {""text"": ""10mg"", ""label"": ""DOSAGE"", ""start"": 19, ""end"": 23}, {""text"": ""trước bữa ăn"", ""label"": ""TIMING"", ""start"": 24, ""end"": 36}]"""
"""Sử dụng azithromycin 1 gói lúc sáng sớm""","""[{""text"": ""azithromycin"", ""label"": ""MEDICATION"", ""start"": 8, ""end"": 20}, {""text"": ""1 gói"", ""label"": ""DOSAGE"", ""start"": 21, ""end"": 26}, {""text"": ""lúc sáng sớm"", ""label"": ""TIMING"", ""start"": 27, ""end"": 39}]"""
"""Bà ngoại 6 tuổi bị ho có đờm ở khớp vai""","""[{""text"": ""6 tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 15}, {""text"": ""ho có đờm"", ""label"": ""SYMPTOM"", ""start"": 19, ""end"": 28}, {""text"": ""khớp vai"", ""label"": ""BODY_PART"", ""start"": 31, ""end"": 39}]"""
"""Chị ấy 28 tháng tuổi mang thai bị đau đầu dữ dội""","""[{""text"": ""28 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 20}, {""text"": ""mang thai"", ""label"": ""CONDITION"", ""start"": 21, ""end"": 30}, {""text"": ""đau đầu dữ dội"", ""label"": ""SYMPTOM"", ""start"": 34, ""end"": 48}]"""
"""Bà ngoại 35 tuổi bị đau bụng ở ngực""","""[{""text"": ""35 tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 16}, {""text"": ""đau bụng"", ""label"": ""SYMPTOM"", ""start"": 20, ""end"": 28}, {""text"": ""ngực"", ""label"": ""BODY_PART"", ""start"": 31, ""end"": 35}]"""
"""Trẻ em 42 năm tuổi bị đau ngực 39 độ C cần hạ sốt""","""[{""text"": ""42 năm tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 18}, {""text"": ""đau ngực"", ""label"": ""SYMPTOM"", ""start"": 22, ""end"": 30}, {""text"": ""39 độ C"", ""label"": ""MEASUREMENT"", ""start"": 31, ""end"": 38}, {""text"": ""hạ sốt"", ""label"": ""INDICATION"", ""start"": 43, ""end"": 49}]"""
"""Bệnh nhân 5 tuổi bị cao huyết áp cần dùng prednisone""","""[{""text"": ""5 tuổi"", ""label"": ""AGE"", ""start"": 10, ""end"": 16}, {""text"": ""cao huyết áp"", ""label"": ""DISEASE"", ""start"": 20, ""end"": 32}, {""text"": ""prednisone"", ""label"": ""MEDICATION"", ""start"": 42, ""end"": 52}]"""
"""Thuốc amoxicillin 2 viên mỗi tối khi đau""","""[{""text"": ""amoxicillin"", ""label"": ""MEDICATION"", ""start"": 6, ""end"": 17}, {""text"": ""2 viên"", ""label"": ""DOSAGE"", ""start"": 18, ""end"": 24}, {""text"": ""mỗi tối"", ""label"": ""FREQUENCY"", ""start"": 25, ""end"": 32}, {""text"": ""khi đau"", ""label"": ""TIMING"", ""start"": 33, ""end"": 40}]"""
"""Bị stress ở lưng từ từ sáng đến giờ""","""[{""text"": ""stress"", ""label"": ""SYMPTOM"", ""start"": 3, ""end"": 9}, {""text"": ""lưng"", ""label"": ""BODY_PART"", ""start"": 12, ""end"": 16}, {""text"": ""từ sáng đến giờ"", ""label"": ""DURATION"", ""start"": 20, ""end"": 35}]"""
"""Con tôi 90 tuổi bị sốt cao và stress""","""[{""text"": ""90 tuổi"", ""label"": ""AGE"", ""start"": 8, ""end"": 15}, {""text"": ""sốt cao"", ""label"": ""SYMPTOM"", ""start"": 19, ""end"": 26}, {""text"": ""sốt cao"", ""label"": ""SYMPTOM"", ""start"": 19, ""end"": 26}, {""text"": ""stress"", ""label"": ""SYMPTOM"", ""start"": 30, ""end"": 36}, {""text"": ""stress"", ""label"": ""SYMPTOM"", ""start"": 30, ""end"": 36}]"""
"""Chị ấy 90 tuổi cho con bú bị đau đầu""","""[{""text"": ""90 tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 14}, {""text"": ""cho con bú"", ""label"": ""CONDITION"", ""start"": 15, ""end"": 25}, {""text"": ""đau đầu"", ""label"": ""SYMPTOM"", ""start"": 29, ""end"": 36}]"""
"""Con tôi 75 năm tuổi bị chóng mặt và mất ngủ""","""[{""text"": ""75 năm tuổi"", ""label"": ""AGE"", ""start"": 8, ""end"": 19}, {""text"": ""chóng mặt"", ""label"": ""SYMPTOM"", ""start"": 23, ""end"": 32}, {""text"": ""chóng mặt"", ""label"": ""SYMPTOM"", ""start"": 23, ""end"": 32}, {""text"": ""mất ngủ"", ""label"": ""SYMPTOM"", ""start"": 36, ""end"": 43}, {""text"": ""mất ngủ"", ""label"": ""SYMPTOM"", ""start"": 36, ""end"": 43}]"""
"""Bà ngoại 70 tháng tuổi bị khàn tiếng ở tay""","""[{""text"": ""70 tháng tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 22}, {""text"": ""khàn tiếng"", ""label"": ""SYMPTOM"", ""start"": 26, ""end"": 36}, {""text"": ""tay"", ""label"": ""BODY_PART"", ""start"": 39, ""end"": 42}]"""
"""Ông ấy 8 tháng tuổi bị bệnh thận cần cấp cứu""","""[{""text"": ""8 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 19}, {""text"": ""bệnh thận"", ""label"": ""DISEASE"", ""start"": 23, ""end"": 32}, {""text"": ""cấp cứu"", ""label"": ""URGENCY"", ""start"": 37, ""end"": 44}]"""
"""Trẻ em 45 tháng tuổi bị khó thở về đêm 5.5 mmol/L cần giảm đau""","""[{""text"": ""45 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 20}, {""text"": ""khó thở về đêm"", ""label"": ""SYMPTOM"", ""start"": 24, ""end"": 38}, {""text"": ""5.5 mmol/L"", ""label"": ""MEASUREMENT"", ""start"": 39, ""end"": 49}, {""text"": ""giảm đau"", ""label"": ""INDICATION"", ""start"": 54, ""end"": 62}]"""
"""Bà ngoại 70 tháng tuổi bị chán ăn ở mắt""","""[{""text"": ""70 tháng tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 22}, {""text"": ""chán ăn"", ""label"": ""SYMPTOM"", ""start"": 26, ""end"": 33}, {""text"": ""mắt"", ""label"": ""BODY_PART"", ""start"": 36, ""end"": 39}]"""
"""Trẻ em 90 tuổi bị tim đập nhanh 120/80 mmHg cần dị ứng""","""[{""text"": ""90 tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 14}, {""text"": ""tim đập nhanh"", ""label"": ""SYMPTOM"", ""start"": 18, ""end"": 31}, {""text"": ""120/80 mmHg"", ""label"": ""MEASUREMENT"", ""start"": 32, ""end"": 43}, {""text"": ""dị ứng"", ""label"": ""INDICATION"", ""start"": 48, ""end"": 54}]"""
"""Chị ấy 90 tháng tuổi bệnh nền bị đau bụng""","""[{""text"": ""90 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 20}, {""text"": ""bệnh nền"", ""label"": ""CONDITION"", ""start"": 21, ""end"": 29}, {""text"": ""đau bụng"", ""label"": ""SYMPTOM"", ""start"": 33, ""end"": 41}]"""
"""Dùng simvastatin 500mg mỗi sáng""","""[{""text"": ""simvastatin"", ""label"": ""MEDICATION"", ""start"": 5, ""end"": 16}, {""text"": ""500mg"", ""label"": ""DOSAGE"", ""start"": 17, ""end"": 22}, {""text"": ""mỗi sáng"", ""label"": ""FREQUENCY"", ""start"": 23, ""end"": 31}]"""
"""Chị ấy 50 năm tuổi bệnh nền bị chuột rút""","""[{""text"": ""50 năm tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 18}, {""text"": ""bệnh nền"", ""label"": ""CONDITION"", ""start"": 19, ""end"": 27}, {""text"": ""chuột rút"", ""label"": ""SYMPTOM"", ""start"": 31, ""end"": 40}]"""
"""Bệnh nhân 12 tháng tuổi bị đột quỵ não cần dùng simvastatin""","""[{""text"": ""12 tháng tuổi"", ""label"": ""AGE"", ""start"": 10, ""end"": 23}, {""text"": ""đột quỵ não"", ""label"": ""DISEASE"", ""start"": 27, ""end"": 38}, {""text"": ""simvastatin"", ""label"": ""MEDICATION"", ""start"": 48, ""end"": 59}]"""
"""Bệnh nhân 35 tháng tuổi bị ung thư phổi cần dùng cetirizine""","""[{""text"": ""35 tháng tuổi"", ""label"": ""AGE"", ""start"": 10, ""end"": 23}, {""text"": ""ung thư phổi"", ""label"": ""DISEASE"", ""start"": 27, ""end"": 39}, {""text"": ""cetirizine"", ""label"": ""MEDICATION"", ""start"": 49, ""end"": 59}]"""
"""Trẻ em 42 năm tuổi bị run tay 38.5 độ C cần an thần""","""[{""text"": ""42 năm tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 18}, {""text"": ""run tay"", ""label"": ""SYMPTOM"", ""start"": 22, ""end"": 29}, {""text"": ""38.5 độ C"", ""label"": ""MEASUREMENT"", ""start"": 30, ""end"": 39}, {""text"": ""an thần"", ""label"": ""INDICATION"", ""start"": 44, ""end"": 51}]"""
"""ho có đờm kèm theo mất ngủ từ 1 tuần nay""","""[{""text"": ""ho có đờm"", ""label"": ""SYMPTOM"", ""start"": 0, ""end"": 9}, {""text"": ""ho có đờm"", ""label"": ""SYMPTOM"", ""start"": 0, ""end"": 9}, {""text"": ""mất ngủ"", ""label"": ""SYMPTOM"", ""start"": 19, ""end"": 26}, {""text"": ""mất ngủ"", ""label"": ""SYMPTOM"", ""start"": 19, ""end"": 26}, {""text"": ""1 tuần nay"", ""label"": ""DURATION"", ""start"": 30, ""end"": 40}]"""
"""Trẻ em 55 năm tuổi bị chuột rút 39 độ C cần kiểm soát đường huyết""","""[{""text"": ""55 năm tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 18}, {""text"": ""chuột rút"", ""label"": ""SYMPTOM"", ""start"": 22, ""end"": 31}, {""text"": ""39 độ C"", ""label"": ""MEASUREMENT"", ""start"": 32, ""end"": 39}, {""text"": ""kiểm soát đường huyết"", ""label"": ""INDICATION"", ""start"": 44, ""end"": 65}]"""
"""Chị ấy 1 tháng tuổi suy gan bị mệt mỏi""","""[{""text"": ""1 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 19}, {""text"": ""suy gan"", ""label"": ""CONDITION"", ""start"": 20, ""end"": 27}, {""text"": ""mệt mỏi"", ""label"": ""SYMPTOM"", ""start"": 31, ""end"": 38}]"""
"""Bị chảy nước mũi ở chân từ 2 ngày""","""[{""text"": ""chảy nước mũi"", ""label"": ""SYMPTOM"", ""start"": 3, ""end"": 16}, {""text"": ""chân"", ""label"": ""BODY_PART"", ""start"": 19, ""end"": 23}, {""text"": ""2 ngày"", ""label"": ""DURATION"", ""start"": 27, ""end"": 33}]"""
"""Thuốc thuốc giảm đau 1mg mỗi sáng sau ăn""","""[{""text"": ""thuốc giảm đau"", ""label"": ""MEDICATION"", ""start"": 6, ""end"": 20}, {""text"": ""1mg"", ""label"": ""DOSAGE"", ""start"": 21, ""end"": 24}, {""text"": ""mỗi sáng"", ""label"": ""FREQUENCY"", ""start"": 25, ""end"": 33}, {""text"": ""sau ăn"", ""label"": ""TIMING"", ""start"": 34, ""end"": 40}]"""
"""Bệnh nhân 90 năm tuổi bị suy tim cần dùng tramadol""","""[{""text"": ""90 năm tuổi"", ""label"": ""AGE"", ""start"": 10, ""end"": 21}, {""text"": ""suy tim"", ""label"": ""DISEASE"", ""start"": 25, ""end"": 32}, {""text"": ""tramadol"", ""label"": ""MEDICATION"", ""start"": 42, ""end"": 50}]"""
"""Bệnh nhân 3 tuổi bị đột quỵ não cần dùng metformin""","""[{""text"": ""3 tuổi"", ""label"": ""AGE"", ""start"": 10, ""end"": 16}, {""text"": ""đột quỵ não"", ""label"": ""DISEASE"", ""start"": 20, ""end"": 31}, {""text"": ""metformin"", ""label"": ""MEDICATION"", ""start"": 41, ""end"": 50}]"""
"""Bị tê bì ở khớp gối từ 2 tuần""","""[{""text"": ""tê bì"", ""label"": ""SYMPTOM"", ""start"": 3, ""end"": 8}, {""text"": ""khớp gối"", ""label"": ""BODY_PART"", ""start"": 11, ""end"": 19}, {""text"": ""2 tuần"", ""label"": ""DURATION"", ""start"": 23, ""end"": 29}]"""
"""Cô ấy 12 tháng tuổi bị loãng xương mãn tính""","""[{""text"": ""12 tháng tuổi"", ""label"": ""AGE"", ""start"": 6, ""end"": 19}, {""text"": ""loãng xương"", ""label"": ""DISEASE"", ""start"": 23, ""end"": 34}, {""text"": ""mãn tính"", ""label"": ""SEVERITY"", ""start"": 35, ""end"": 43}]"""
"""Dùng thuốc hạ áp 1 ống 3 lần/ngày""","""[{""text"": ""thuốc hạ áp"", ""label"": ""MEDICATION"", ""start"": 5, ""end"": 16}, {""text"": ""1 ống"", ""label"": ""DOSAGE"", ""start"": 17, ""end"": 22}, {""text"": ""3 lần/ngày"", ""label"": ""FREQUENCY"", ""start"": 23, ""end"": 33}]"""
"""Bệnh nhân 28 năm tuổi bị loãng xương cần dùng warfarin""","""[{""text"": ""28 năm tuổi"", ""label"": ""AGE"", ""start"": 10, ""end"": 21}, {""text"": ""loãng xương"", ""label"": ""DISEASE"", ""start"": 25, ""end"": 36}, {""text"": ""warfarin"", ""label"": ""MEDICATION"", ""start"": 46, ""end"": 54}]"""
"""Cô ấy 90 năm tuổi bị động kinh nhẹ""","""[{""text"": ""90 năm tuổi"", ""label"": ""AGE"", ""start"": 6, ""end"": 17}, {""text"": ""động kinh"", ""label"": ""DISEASE"", ""start"": 21, ""end"": 30}, {""text"": ""nhẹ"", ""label"": ""SEVERITY"", ""start"": 31, ""end"": 34}]"""
"""Cô ấy 12 tháng tuổi bị tăng huyết áp nhẹ""","""[{""text"": ""12 tháng tuổi"", ""label"": ""AGE"", ""start"": 6, ""end"": 19}, {""text"": ""tăng huyết áp"", ""label"": ""DISEASE"", ""start"": 23, ""end"": 36}, {""text"": ""nhẹ"", ""label"": ""SEVERITY"", ""start"": 37, ""end"": 40}]"""
"""Cô ấy bị nôn trớ với prednisone và insulin""","""[{""text"": ""nôn trớ"", ""label"": ""SYMPTOM"", ""start"": 9, ""end"": 16}, {""text"": ""prednisone"", ""label"": ""MEDICATION"", ""start"": 21, ""end"": 31}, {""text"": ""prednisone"", ""label"": ""MEDICATION"", ""start"": 21, ""end"": 31}, {""text"": ""insulin"", ""label"": ""MEDICATION"", ""start"": 35, ""end"": 42}, {""text"": ""insulin"", ""label"": ""MEDICATION"", ""start"": 35, ""end"": 42}]"""
"""Cô ấy 42 năm tuổi bị tiểu đường type 2 vừa phải""","""[{""text"": ""42 năm tuổi"", ""label"": ""AGE"", ""start"": 6, ""end"": 17}, {""text"": ""tiểu đường type 2"", ""label"": ""DISEASE"", ""start"": 21, ""end"": 38}, {""text"": ""vừa phải"", ""label"": ""SEVERITY"", ""start"": 39, ""end"": 47}]"""
"""Ông ấy 8 tháng tuổi bị ung thư phổi""","""[{""text"": ""8 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 19}, {""text"": ""ung thư phổi"", ""label"": ""DISEASE"", ""start"": 23, ""end"": 35}]"""
"""Tôi 8 tháng tuổi bị ho có đờm""","""[{""text"": ""8 tháng tuổi"", ""label"": ""AGE"", ""start"": 4, ""end"": 16}, {""text"": ""ho có đờm"", ""label"": ""SYMPTOM"", ""start"": 20, ""end"": 29}]"""
"""Ông ấy 40 năm tuổi bị alzheimer""","""[{""text"": ""40 năm tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 18}, {""text"": ""alzheimer"", ""label"": ""DISEASE"", ""start"": 22, ""end"": 31}]"""
"""Uống paracetamol 1 gói để kiểm soát đường huyết""","""[{""text"": ""paracetamol"", ""label"": ""MEDICATION"", ""start"": 5, ""end"": 16}, {""text"": ""1 gói"", ""label"": ""DOSAGE"", ""start"": 17, ""end"": 22}, {""text"": ""kiểm soát đường huyết"", ""label"": ""INDICATION"", ""start"": 26, ""end"": 47}]"""
"""Trẻ em 65 tuổi bị ho khan 37.5 độ C cần giảm cholesterol""","""[{""text"": ""65 tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 14}, {""text"": ""ho khan"", ""label"": ""SYMPTOM"", ""start"": 18, ""end"": 25}, {""text"": ""37.5 độ C"", ""label"": ""MEASUREMENT"", ""start"": 26, ""end"": 35}, {""text"": ""giảm cholesterol"", ""label"": ""INDICATION"", ""start"": 40, ""end"": 56}]"""
"""Ông ấy 18 năm tuổi bị viêm phổi""","""[{""text"": ""18 năm tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 18}, {""text"": ""viêm phổi"", ""label"": ""DISEASE"", ""start"": 22, ""end"": 31}]"""
"""Bị tim đập nhanh từ từ 2 ngày nay""","""[{""text"": ""tim đập nhanh"", ""label"": ""SYMPTOM"", ""start"": 3, ""end"": 16}, {""text"": ""từ 2 ngày nay"", ""label"": ""DURATION"", ""start"": 20, ""end"": 33}]"""
"""Ông ấy 8 tháng tuổi bị tiểu đường cần khẩn cấp""","""[{""text"": ""8 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 19}, {""text"": ""tiểu đường"", ""label"": ""DISEASE"", ""start"": 23, ""end"": 33}, {""text"": ""khẩn cấp"", ""label"": ""URGENCY"", ""start"": 38, ""end"": 46}]"""
"""Bà ngoại 3 tuổi bị khó thở ở mặt""","""[{""text"": ""3 tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 15}, {""text"": ""khó thở"", ""label"": ""SYMPTOM"", ""start"": 19, ""end"": 26}, {""text"": ""mặt"", ""label"": ""BODY_PART"", ""start"": 29, ""end"": 32}]"""
"""Ông ấy 5 tuổi bị bệnh parkinson cần khẩn cấp""","""[{""text"": ""5 tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 13}, {""text"": ""bệnh parkinson"", ""label"": ""DISEASE"", ""start"": 17, ""end"": 31}, {""text"": ""khẩn cấp"", ""label"": ""URGENCY"", ""start"": 36, ""end"": 44}]"""
"""Thuốc gabapentin 1/2 viên mỗi 12 giờ trước bữa ăn""","""[{""text"": ""gabapentin"", ""label"": ""MEDICATION"", ""start"": 6, ""end"": 16}, {""text"": ""1/2 viên"", ""label"": ""DOSAGE"", ""start"": 17, ""end"": 25}, {""text"": ""mỗi 12 giờ"", ""label"": ""FREQUENCY"", ""start"": 26, ""end"": 36}, {""text"": ""trước bữa ăn"", ""label"": ""TIMING"", ""start"": 37, ""end"": 49}]"""
"""Bị viêm họng từ 1 tuần""","""[{""text"": ""viêm họng"", ""label"": ""SYMPTOM"", ""start"": 3, ""end"": 12}, {""text"": ""1 tuần"", ""label"": ""DURATION"", ""start"": 16, ""end"": 22}]"""
"""Cô ấy bị nôn mửa với amlodipine và paracetamol""","""[{""text"": ""nôn mửa"", ""label"": ""SYMPTOM"", ""start"": 9, ""end"": 16}, {""text"": ""amlodipine"", ""label"": ""MEDICATION"", ""start"": 21, ""end"": 31}, {""text"": ""amlodipine"", ""label"": ""MEDICATION"", ""start"": 21, ""end"": 31}, {""text"": ""paracetamol"", ""label"": ""MEDICATION"", ""start"": 35, ""end"": 46}, {""text"": ""paracetamol"", ""label"": ""MEDICATION"", ""start"": 35, ""end"": 46}]"""
"""Bà ngoại 6 tháng tuổi bị khó thở ở mắt""","""[{""text"": ""6 tháng tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 21}, {""text"": ""khó thở"", ""label"": ""SYMPTOM"", ""start"": 25, ""end"": 32}, {""text"": ""mắt"", ""label"": ""BODY_PART"", ""start"": 35, ""end"": 38}]"""
"""Trẻ em 45 tháng tuổi bị đau khớp 39 độ C cần hạ sốt""","""[{""text"": ""45 tháng tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 20}, {""text"": ""đau khớp"", ""label"": ""SYMPTOM"", ""start"": 24, ""end"": 32}, {""text"": ""39 độ C"", ""label"": ""MEASUREMENT"", ""start"": 33, ""end"": 40}, {""text"": ""hạ sốt"", ""label"": ""INDICATION"", ""start"": 45, ""end"": 51}]"""
"""Trẻ em 12 năm tuổi bị tiêu chảy 38.5 độ C cần an thần""","""[{""text"": ""12 năm tuổi"", ""label"": ""AGE"", ""start"": 7, ""end"": 18}, {""text"": ""tiêu chảy"", ""label"": ""SYMPTOM"", ""start"": 22, ""end"": 31}, {""text"": ""38.5 độ C"", ""label"": ""MEASUREMENT"", ""start"": 32, ""end"": 41}, {""text"": ""an thần"", ""label"": ""INDICATION"", ""start"": 46, ""end"": 53}]"""
"""Bà ngoại 2 năm tuổi bị đau bụng dưới ở phổi""","""[{""text"": ""2 năm tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 19}, {""text"": ""đau bụng dưới"", ""label"": ""SYMPTOM"", ""start"": 23, ""end"": 36}, {""text"": ""đau bụng dưới"", ""label"": ""SYMPTOM"", ""start"": 23, ""end"": 36}, {""text"": ""phổi"", ""label"": ""BODY_PART"", ""start"": 39, ""end"": 43}]"""
"""Bà ngoại 60 năm tuổi bị phù chân ở phổi""","""[{""text"": ""60 năm tuổi"", ""label"": ""AGE"", ""start"": 9, ""end"": 20}, {""text"": ""phù chân"", ""label"": ""SYMPTOM"", ""start"": 24, ""end"": 32}, {""text"": ""phổi"", ""label"": ""BODY_PART"", ""start"": 35, ""end"": 39}]"""
